2009.08.26,1.43500
2009.08.27,1.44049
2009.08.28,1.43880
2009.08.31,1.43668
2009.09.01,1.43773
2009.09.02,1.42938
2009.09.03,1.43473
2009.09.04,1.43262
2009.09.07,1.44595
2009.09.08,1.45341
2009.09.09,1.40000
2009.09.11,1.40000



