,Index,Price_Gradient,Price,CH_Gradient,CH,lof
5,2017-12-01 00:07:00,0.00010500000000002174,1.19149,-6.658761090737081e-06,0.00015409854441966254,254.44055222754005
11,2017-12-01 00:13:00,2.499999999994173e-05,1.19154,4.476007274577414e-06,0.00014150212781215927,132.98577216110414
17,2017-12-01 00:19:00,-8.500000000000174e-05,1.19176,-7.597350151472516e-06,0.00014465328599128766,169.74903924495487
23,2017-12-01 00:25:00,5.000000000032756e-06,1.19172,-1.0853611825149882e-06,0.00013474100736070362,279.29062390911133
29,2017-12-01 00:31:00,-2.5000000000052758e-05,1.19145,-6.161179502324176e-06,0.00013331993447028448,125.54386398050693
35,2017-12-01 00:37:00,0.00014999999999998348,1.19109,5.049469918314519e-06,0.0001331647067630241,195.1977636449573
41,2017-12-01 00:43:00,-0.0001449999999999507,1.19141,-1.7718254597944515e-06,0.00012872729318510814,140.63332093534513
47,2017-12-01 00:49:00,-8.500000000000174e-05,1.19119,-4.8979630812274425e-06,0.00011176759866124737,133.59805303094896
53,2017-12-01 00:55:00,5.000000000032756e-06,1.19111,7.752430567807268e-06,0.0001221593252030823,195.20709934317432
59,2017-12-01 01:01:00,0.0003449999999999287,1.19148,-1.012653246512904e-05,0.00017553088857578478,409.6456513818095
65,2017-12-01 01:07:00,-0.00025500000000000517,1.19231,-1.3356067896406554e-07,0.0002487886166693567,231.2383525022498
71,2017-12-01 01:13:00,0.0005300000000000303,1.19254,3.8624274733684805e-05,0.00022193520007261801,184.8509941802962
77,2017-12-01 01:19:00,0.00012000000000000902,1.19281,-1.223755317246416e-05,0.00024112346734202843,164.112857973238
83,2017-12-01 01:25:00,0.000260000000000038,1.1934,3.002290899598473e-06,0.00017426067480879755,179.01935636693753
89,2017-12-01 01:31:00,-0.00012999999999996348,1.19357,2.8221424437841932e-06,0.00015771865299391203,171.6069368268678
95,2017-12-01 01:37:00,9.500000000006724e-05,1.19382,-2.6867820674145258e-06,0.00024945866953155225,337.35715464048025
101,2017-12-01 01:43:00,0.00014000000000002902,1.19353,2.5024968585203602e-05,0.0002304676655060123,277.93997437431017
107,2017-12-01 01:49:00,0.00011500000000008723,1.19292,-7.11119011229935e-06,0.0002136413510749004,324.629975752553
113,2017-12-01 01:55:00,-0.00014000000000013999,1.19291,-2.1593501488929571e-07,0.00017113138672884902,238.6454922857554
119,2017-12-01 02:01:00,-3.5000000000007254e-05,1.1927,-5.471665075949028e-06,0.00014156410024051207,167.7127886883325
125,2017-12-01 02:07:00,9.00000000000345e-05,1.19231,-7.197137727315805e-06,0.00013974577002861114,237.82691529044436
131,2017-12-01 02:13:00,-2.0000000000020002e-05,1.1923700000000002,2.0508350577774794e-07,0.00015187865074834642,148.00411042148144
