,Index,Price_Gradient,Price,CH_Gradient,CH,lof
5,2015-01-01 11:07:00,0.00012999999999985246,1.20987,-1.967644386190847e-06,0.00011787282475245547,222.122173514881
11,2015-01-01 11:13:00,9.500000000006724e-05,1.21006,1.070551201689721e-06,0.0001274509717604689,166.84274452822098
17,2015-01-01 11:29:00,0.00014999999999998348,1.21003,-5.262573631461116e-06,0.00014229715903210568,132.80098474530723
23,2015-01-01 11:38:00,0.00014999999999998348,1.21004,-5.9037467256758144e-06,0.0001498565886698117,154.0233068749816
29,2015-01-01 11:49:00,-4.999999999921734e-06,1.21007,-5.789553835870132e-06,0.00014838165019325677,148.1865535736882
35,2015-01-01 12:02:00,0.00017000000000000348,1.21002,-3.31137304045532e-06,0.00012185765887387229,161.96641256855534
41,2015-01-01 15:05:00,-2.9999999999974488e-05,1.21036,-3.4907912887613435e-06,0.00012924652981620508,273.97194137934815
47,2015-01-01 15:11:00,2.5000000000052758e-05,1.21035,-2.064096169492033e-06,0.00011235087848141201,237.9586607732103
53,2015-01-01 15:17:00,-9.00000000000345e-05,1.21002,7.978302323036943e-06,0.00011144707329378638,160.18307783610985
59,2015-01-01 15:23:00,4.999999999921734e-06,1.21018,-4.813924477545755e-07,0.00010961478641231789,105.84111089161097
65,2015-01-01 15:29:00,3.999999999992898e-05,1.21015,-2.1203475908170504e-07,0.00010809608933334023,149.11973366982113
71,2015-01-01 15:35:00,-5.000000000032756e-06,1.21022,-1.402915173523089e-06,0.00010484673470345216,98.39041027531863
77,2015-01-01 15:41:00,2.0000000000020002e-05,1.21022,-7.739015038170933e-07,0.00010066799769938233,138.26227747454428
83,2015-01-01 15:47:00,-4.9999999999994487e-05,1.21022,3.322951353317379e-07,0.00010278848769559527,223.08906926154287
89,2015-01-01 15:53:00,7.000000000001451e-05,1.21019,2.568742049770249e-06,0.00010927892839881759,133.14602108340802
95,2015-01-01 15:59:00,-5.9999999999948976e-05,1.21016,-6.708645225687053e-07,0.00010981206603469148,155.4634886016222
101,2015-01-01 16:05:00,1.4999999999987244e-05,1.21005,-1.2626750043975195e-06,0.00010405300812203008,155.1529110829089
107,2015-01-01 16:11:00,6.999999999990347e-05,1.21007,5.3417969583336645e-06,0.00010864656303238718,165.3272833312941
113,2015-01-01 16:17:00,8.500000000000174e-05,1.21002,-1.6418798839707168e-06,0.0001433198905176603,270.4350311953791
119,2015-01-01 16:23:00,-9.9999999999989e-05,1.20983,-2.6358667294303037e-06,0.0001251614398224553,134.72992239158546
125,2015-01-01 16:29:00,-0.00013999999999991797,1.20832,-1.6946140239381353e-05,0.0003004163928809393,928.5227175825806
131,2015-01-01 16:35:00,0.00016499999999997073,1.20831,4.72092491335624e-06,0.0002451856345719755,187.8639948155282
137,2015-01-01 16:41:00,0.00011999999999989795,1.20828,-5.281722919806583e-06,0.0001958047507382132,146.87326324325585
143,2015-01-01 16:47:00,4.500000000007276e-05,1.20835,-7.505291937405162e-06,0.0001760184079533314,147.51999968999152
149,2015-01-01 16:53:00,0.000160000000000049,1.20876,1.4267994333826613e-06,0.00014335048288974023,126.50443814308917
155,2015-01-01 16:59:00,-0.00013500000000010726,1.20866,7.4202397216422976e-06,0.00014540246373680245,160.0527688422636
161,2015-01-01 17:05:00,-0.00017000000000000348,1.2088299999999998,-4.575072074176831e-06,0.00014053006951363339,168.89286571864943
167,2015-01-01 17:11:00,5.000000000032756e-06,1.20844,-5.040110778933355e-06,0.00014030371884491864,192.78635030518137
173,2015-01-01 17:17:00,4.999999999921734e-06,1.20848,-1.967314738665696e-06,0.00011897400622414655,107.30433240965
179,2015-01-01 17:23:00,4.0000000000040004e-05,1.20856,6.860016162775598e-07,0.00011430539878482883,140.9902926548835
185,2015-01-01 17:29:00,-6.000000000006001e-05,1.20858,2.187012226506684e-06,0.00011564398415752444,153.1873365527211
191,2015-01-01 17:35:00,-0.0001949999999999452,1.20783,3.2089955165037258e-06,0.00012199944281719851,185.17430982257736
197,2015-01-01 17:41:00,1.4999999999987244e-05,1.20713,5.326917408617264e-06,0.0001443367479402259,333.3333269013713
203,2015-01-01 17:47:00,-1.4999999999987244e-05,1.20702,-1.5189599880864415e-06,0.00012594079836415582,164.55667988953388
209,2015-01-01 17:53:00,-4.0000000000040004e-05,1.20715,-1.8298510574855515e-06,0.00011141570798818684,127.10100712012776
215,2015-01-01 17:59:00,-7.000000000001451e-05,1.20672,-2.0256989034409957e-06,0.000113082139072098,159.75912361277705
221,2015-01-01 18:05:00,0.00011500000000008723,1.20664,1.2798326078378715e-06,0.00011680610277796246,178.72915449403587
227,2015-01-01 18:11:00,3.5000000000007254e-05,1.20715,-2.3459771510928343e-06,0.00012822695710903924,229.1386929175909
233,2015-01-01 18:17:00,-7.500000000004725e-05,1.20676,-2.683393108069481e-06,0.00012708778805524602,114.9991069215314
239,2015-01-01 18:23:00,-0.00016500000000008178,1.20591,1.3050540532957958e-05,0.00012620886162704526,142.4535886480868
245,2015-01-01 18:29:00,-7.000000000001451e-05,1.2057,-3.874716788007879e-06,0.00016968281359892252,166.9010910023699
251,2015-01-01 18:35:00,0.00022500000000003076,1.20568,9.873395597928607e-06,0.00016034859659243706,283.0970556846076
257,2015-01-01 18:41:00,4.9999999999994487e-05,1.20641,-2.2844278117600646e-06,0.00017010741890411603,134.29096099782151
263,2015-01-01 18:47:00,-6.499999999987072e-05,1.20668,-6.073345927973191e-06,0.00016686132109701982,131.56452491979783
269,2015-01-01 18:53:00,9.999999999954491e-06,1.20631,-4.880687382798692e-06,0.00014507347350875514,107.26846035478657
275,2015-01-01 18:59:00,-9.999999999954491e-06,1.20671,-2.857369506861757e-06,0.00013564877504458413,160.29036308712566
281,2015-01-01 19:05:00,5.000000000032756e-06,1.20686,-1.4541382321041384e-06,0.00011897999070994846,99.83118724605275
287,2015-01-01 19:11:00,4.9999999999994487e-05,1.20654,-1.8828397504398597e-06,0.0001227831833031146,152.0563495548239
293,2015-01-01 19:17:00,-0.0002749999999999142,1.20591,-3.2444461366372613e-06,0.00018156204023713081,435.5517102288933
299,2015-01-01 19:23:00,2.9999999999974488e-05,1.20565,-1.2879398031662109e-05,0.0002455922008280374,471.6501378112742
305,2015-01-01 19:29:00,-2.9999999999974488e-05,1.2059799999999998,-9.614165845921353e-06,0.00019680357911213453,229.83871383149582
311,2015-01-01 19:35:00,0.00016500000000008178,1.20576,-4.544617170001088e-06,0.00015684892490424457,183.14235202649033
317,2015-01-01 19:41:00,8.500000000011275e-05,1.20618,-3.3878083710724463e-06,0.00016581974182098568,166.09431249070323
323,2015-01-01 19:47:00,-9.500000000006724e-05,1.20595,1.2330224795068425e-06,0.00014058421475091323,161.3543070501316
329,2015-01-01 19:53:00,9.00000000000345e-05,1.20574,-4.607235353576883e-06,0.0001358464488504241,99.31131062114925
335,2015-01-01 19:59:00,-9.500000000006724e-05,1.20583,-1.253303967119917e-06,0.00012098156341005156,234.83577701836387
341,2015-01-01 20:05:00,0.0,1.20597,-2.70240280597504e-06,0.00011598973171457144,233.15534672774962
347,2015-01-01 20:11:00,2.499999999994173e-05,1.20624,-5.394060720716415e-07,0.00010893557944185832,160.35671645900172
353,2015-01-01 20:17:00,-7.000000000001451e-05,1.20586,6.019734839170271e-06,0.00011475746252414529,179.98980084109982
359,2015-01-01 20:23:00,-3.5000000000007254e-05,1.20575,-2.6565458165477915e-06,0.00012017622560255749,125.46300105206603
365,2015-01-01 20:29:00,4.500000000007276e-05,1.20575,2.6614308070886184e-07,0.00010850987282436075,116.79981643411072
371,2015-01-01 20:35:00,4.0000000000040004e-05,1.20581,1.7360689333890313e-06,0.00010249397027116204,82.27227729821384
377,2015-01-01 20:41:00,0.00010999999999994348,1.20565,4.6686615337034575e-08,0.0001064400136465582,102.70331473947469
383,2015-01-01 20:48:00,4.999999999921734e-06,1.20597,8.743252125044061e-07,0.0001364131582391182,154.7189382499699
389,2015-01-01 20:54:00,-5.000000000032756e-06,1.20573,-5.747386639287614e-07,0.00012415364390433477,121.39870374169192
395,2015-01-01 21:01:00,6.000000000006001e-05,1.20567,5.47499833182376e-06,0.00012046358133801565,219.88575768194107
401,2015-01-01 21:07:00,-3.5000000000007254e-05,1.20579,-2.4582680825404632e-06,0.00011483075798809361,137.15511642436786
407,2015-01-01 21:13:00,-1.4999999999987244e-05,1.20569,-3.599427067525459e-07,0.0001043564013257434,137.78681743540187
413,2015-01-01 21:19:00,5.500000000002725e-05,1.20558,-8.453158119148846e-07,0.00010283166910209204,122.97292015725336
419,2015-01-01 21:25:00,9.999999999954491e-06,1.20578,-1.003242108685297e-06,0.00010134333715969984,102.51032896823621
425,2015-01-01 21:31:00,0.0,1.20576,-3.5271932048338536e-07,0.00010697535403005313,151.19305055313924
431,2015-01-01 21:37:00,-0.00012999999999996348,1.20508,1.0600153633137205e-05,0.00012567382741123838,194.2363964363235
437,2015-01-01 21:43:00,7.499999999993623e-05,1.20524,-2.690851975945213e-06,0.00012004126429354531,116.13813478925256
443,2015-01-01 21:49:00,0.0,1.20521,-6.2403583415754e-07,0.00011737421280513352,141.53348756468012
449,2015-01-01 21:55:00,-1.0000000000065512e-05,1.20526,1.0213458965032556e-06,0.00011404161657427632,121.5954653740693
455,2015-01-01 22:01:00,5.000000000032756e-06,1.20523,-1.36103904638392e-06,0.00010520161551336308,204.20577460629136
461,2015-01-01 22:07:00,-0.00025999999999992696,1.20495,1.5247518455446487e-05,9.928940494196252e-05,142.495603798971
467,2015-01-01 22:13:00,5.9999999999948976e-05,1.20477,-2.908035335229398e-06,0.000123234711590345,127.8607142764753
473,2015-01-01 22:19:00,2.0000000000020002e-05,1.20521,-3.144931370647675e-06,0.0001261748812960063,144.84108778057475
479,2015-01-01 22:25:00,8.500000000000174e-05,1.20541,-2.1615989443982103e-06,0.00011183461640968648,95.17715017413283
485,2015-01-01 22:32:00,-1.4999999999987244e-05,1.20537,9.523233518010508e-08,0.00010749451174867884,119.13011736057192
491,2015-01-01 22:38:00,0.00012000000000000902,1.20523,-1.2604542674662112e-06,0.00011099731454833376,111.6131059074618
497,2015-01-01 22:44:00,0.0,1.20536,-1.9130940602005736e-06,0.00010864768247642615,126.70115191966492
503,2015-01-01 22:50:00,-9.499999999995624e-05,1.20521,-1.4997078191391503e-06,0.00010595272233425391,160.2351907372704
509,2015-01-01 22:56:00,2.0000000000020002e-05,1.20514,-9.278050702178812e-07,0.00010717401336261184,116.39191073850596
515,2015-01-01 23:02:00,-2.0000000000020002e-05,1.20496,-1.1520706654528307e-06,0.00010644485504572697,96.52509003641143
521,2015-01-01 23:08:00,0.00011500000000008723,1.20516,2.3077661065120135e-06,0.00010430153353875162,152.87265523752632
527,2015-01-01 23:14:00,-8.500000000000174e-05,1.20548,-1.1670863964475769e-06,0.00011316912267091409,215.5807135704051
533,2015-01-01 23:20:00,-0.0001000000000001,1.20526,3.3976807060604695e-06,0.00011339887694051704,148.7489245624234
539,2015-01-01 23:26:00,-1.4999999999876223e-05,1.20533,-1.9247261858590354e-06,0.00010956089976548372,126.63754331226329
545,2015-01-01 23:32:00,1.4999999999987244e-05,1.20553,1.259612725861086e-06,0.0001026564550906182,126.15021883643699
