,Index,Price_Gradient,Price,CH_Gradient,CH,lof
0,2016-06-01 00:02:00,0.00015500000000001624,1.11261,3.094854826761893e-05,0.00015343852161779913,6.992590373518137
6,2016-06-01 00:08:00,-0.00026999999999999247,1.11231,1.4214267707103647e-05,0.0001482325101152949,4.0
12,2016-06-01 00:14:00,-8.500000000011275e-05,1.1121299999999998,-1.3123499544155717e-05,0.0001495475506071071,4.333640409033694
18,2016-06-01 00:20:00,5.9999999999948976e-05,1.11222,-8.851059098188251e-06,0.00011863895797554421,4.634188985532707
24,2016-06-01 00:26:00,8.500000000011275e-05,1.11219,-5.683837825203291e-06,0.00010864032617334567,3.171382692192604
30,2016-06-01 00:32:00,0.00017000000000000348,1.11284,6.310466203686792e-06,0.00015088362008884305,3.628469340130941
36,2016-06-01 00:38:00,-3.5000000000007254e-05,1.11291,1.5056302576692002e-05,0.00018587215525605902,4.418425928999073
42,2016-06-01 00:44:00,-0.00017000000000000348,1.11306,-1.0732993260657592e-06,0.00018384760819298087,4.185608017031836
48,2016-06-01 00:50:00,5.500000000002725e-05,1.11274,1.1836664242339978e-05,0.0002119323054769729,3.680127661020581
54,2016-06-01 00:56:00,-6.499999999987072e-05,1.11264,2.751217670320707e-06,0.00013374556994811252,3.662269813498918
60,2016-06-01 01:02:00,0.00013999999999991797,1.11284,1.400377868085231e-05,0.00016198486569876162,4.6541245086524015
66,2016-06-01 01:08:00,-7.000000000001451e-05,1.1131799999999998,-4.430686646120927e-06,0.0001226108930831575,3.3923447761798045
72,2016-06-01 01:14:00,2.0000000000131024e-05,1.11307,-6.497363455172069e-06,0.00010193359839835222,4.185608017031836
78,2016-06-01 01:20:00,-9.9999999999989e-05,1.1131799999999998,2.381094120833699e-05,0.00017564597821808703,9.144774798120377
84,2016-06-01 01:26:00,0.0,1.1129,-8.23229611881111e-06,0.00012822384517412834,3.7433637672493747
90,2016-06-01 01:32:00,0.00014999999999998348,1.11373,2.8940324964578363e-05,0.00015995295546187194,4.803982492008107
96,2016-06-01 01:38:00,1.9999999999908983e-05,1.11412,-8.866863894255535e-07,0.0001449349484868805,3.9846100748043836
102,2016-06-01 01:44:00,-8.500000000000174e-05,1.11418,-1.4342841421056073e-05,0.00015015108297947437,5.7692555064406825
108,2016-06-01 01:50:00,-4.9999999999994487e-05,1.11499,-3.083979089997402e-05,0.00030652465788320567,8.272166657162598
114,2016-06-01 01:56:00,-0.00014500000000006177,1.11541,-5.917593127482856e-06,0.00019246800715271573,3.4320323903231618
120,2016-06-01 02:02:00,9.00000000000345e-05,1.11556,1.3169377929593325e-05,0.0001424567932053045,3.893770876898987
126,2016-06-01 02:08:00,-0.00010999999999994348,1.11507,-8.126087270201384e-06,0.0001396872994104131,4.123725066548919
132,2016-06-01 02:14:00,-0.00017999999999995797,1.11497,-7.136900660341873e-06,0.00017683104282718365,7.653319017768986
138,2016-06-01 02:20:00,2.5000000000052758e-05,1.11496,-8.790448200920567e-06,0.0001343443395018495,4.579546574937536
144,2016-06-01 02:26:00,4.9999999999994487e-05,1.11511,-6.670754172663951e-06,0.0001136987970692158,6.378124463451355
150,2016-06-01 02:32:00,-0.00012500000000004174,1.11529,-9.164818374064324e-06,0.0001213062019372372,3.999574705790164
156,2016-06-01 02:38:00,-2.5000000000052758e-05,1.11538,-1.4048280483311774e-05,0.00015109453142298754,4.559918201887228
162,2016-06-01 02:44:00,0.00014500000000006177,1.11591,5.651339402418866e-06,0.0001269827235557867,6.475249508969606
168,2016-06-01 02:50:00,-9.00000000000345e-05,1.11591,2.067670669452963e-06,0.00012947063982318536,4.0
174,2016-06-01 02:56:00,-1.0000000000065512e-05,1.11566,-1.229753876918784e-05,0.00014520637256451292,11.484821920838623
180,2016-06-01 03:02:00,-0.00012000000000000902,1.11551,-6.910865232326561e-06,0.00011252419737614839,4.0
186,2016-06-01 03:08:00,4.0000000000040004e-05,1.11525,-3.237460439054312e-06,0.00012093809816146276,4.307635892150566
192,2016-06-01 03:14:00,0.00010500000000002174,1.1155700000000002,-1.1833877135728137e-07,0.00012403885093660325,3.852971584725126
198,2016-06-01 03:20:00,4.500000000007276e-05,1.11596,2.9805496909289602e-06,0.00012569963293798214,5.093211405703591
204,2016-06-01 03:26:00,-2.0000000000020002e-05,1.11598,-6.031063653792432e-06,0.00011789539488272913,3.8695803914242304
210,2016-06-01 03:32:00,2.9999999999974488e-05,1.11621,1.9986438419837077e-05,0.00010494318250625764,8.372472567515372
216,2016-06-01 03:38:00,2.499999999994173e-05,1.11587,-6.926063463867999e-06,0.0001386205236300448,4.529755149801562
222,2016-06-01 03:44:00,0.00011999999999989795,1.11607,9.156543353066802e-06,0.00010236309483862732,3.7643904270628434
228,2016-06-01 03:50:00,-8.500000000000174e-05,1.11619,4.328375830206369e-06,0.00011384182143539267,4.695189695810951
234,2016-06-01 03:56:00,9.500000000006724e-05,1.11596,-1.8636532848347628e-08,0.00012741026850597806,3.0107916558588603
240,2016-06-01 04:02:00,-1.4999999999987244e-05,1.11609,-8.324700145119985e-06,0.00011663223619838521,4.281093236266634
246,2016-06-01 04:08:00,2.9999999999974488e-05,1.11604,-1.2793538539666081e-06,9.188618936760086e-05,9.681049265028244
252,2016-06-01 04:14:00,-7.000000000001451e-05,1.11574,8.533961796841017e-06,9.32872692159453e-05,4.145294260212791
258,2016-06-01 04:20:00,5.500000000002725e-05,1.1161,-5.814095198974574e-06,0.0001033698866719571,4.281093236266634
264,2016-06-01 04:26:00,1.4999999999987244e-05,1.11655,-9.853834049533298e-06,0.0001375190515892281,5.000761563262548
270,2016-06-01 04:32:00,-0.00011499999999997625,1.11635,8.532066243600366e-06,0.00010349597775984302,6.626314426556153
276,2016-06-01 04:38:00,6.500000000009276e-05,1.11595,1.4002953479143855e-06,0.00012703038321894777,5.093211405703591
