Datetime,0
2017-12-19 17:09:00,2.9887541116879746e-05
2017-12-19 17:10:00,4.1779848350742554e-05
2017-12-19 17:11:00,5.6891266193570544e-05
2017-12-19 17:12:00,0.0001823641811065091
