DateHour,Count,Average_lof,Ranking_Factor
2015-01-16 07:00:00,10,2290.900158980207,22.90900158980207
2015-01-27 01:00:00,12,3454.379947074812,23.988749632463975
2015-01-23 02:00:00,13,4238.909232032346,25.082303148120392
2015-01-28 12:00:00,13,4549.116725755828,26.917850448259337
2015-01-23 08:00:00,9,2292.9782253814424,28.308373152857314
2015-01-09 08:00:00,11,3492.6757521314426,28.865088860590433
2015-01-12 07:00:00,8,1864.3279633319335,29.13012442706146
2015-01-09 06:00:00,10,3020.732961639207,30.207329616392073
2015-01-09 07:00:00,9,2538.1850044520143,31.335617338913757
2015-01-16 12:00:00,8,2064.3027079239187,32.25472981131123
2015-01-05 03:00:00,7,1624.4282509296097,33.15159695774714
2015-01-21 08:00:00,8,2125.272119161897,33.20737686190464
2015-01-15 07:00:00,8,2147.5312901678835,33.55517640887318
2015-01-23 05:00:00,8,2211.7099006715143,34.55796719799241
2015-01-29 05:00:00,6,1246.3760281218147,34.62155633671708
2015-01-22 17:00:00,7,1697.5420856282963,34.64371603323053
2015-01-23 00:00:00,8,2219.8164976968596,34.68463277651343
2015-01-13 09:00:00,8,2230.9825218246283,34.85910190350982
2015-01-26 09:00:00,7,1729.5551477152178,35.29704383092281
2015-01-29 09:00:00,7,1745.399781938509,35.6204037130308
2015-01-11 22:00:00,8,2294.659267441453,35.8540510537727
2015-01-07 01:00:00,7,1762.1790541093935,35.96283783896722
2015-02-03 06:00:00,13,3783.836905299448,22.389567486978983
2015-02-20 11:00:00,11,2849.4102543431154,23.54884507721583
2015-02-10 05:00:00,12,3687.7850283194953,25.609618252218716
2015-02-03 11:00:00,9,2251.6295809044723,27.79789606054904
2015-02-12 07:00:00,10,3132.1692487232176,31.321692487232177
2015-02-11 17:00:00,7,1561.4534095155068,31.866396112561365
2015-02-20 08:00:00,12,4752.268104945358,33.00186183989832
2015-02-24 08:00:00,12,4776.095647576895,33.16733088595066
2015-02-05 00:00:00,9,2717.651560164206,33.55125382918773
2015-02-06 08:00:00,7,1681.6664377642758,34.3197232196791
2015-02-20 01:00:00,8,2198.344457571406,34.34913214955322
2015-02-10 06:00:00,7,1699.3599864089408,34.680816049162054
2015-02-17 02:00:00,8,2220.2112172749426,34.69080026992098
2015-02-17 03:00:00,10,3482.483899611266,34.82483899611266
