DateHour,Count,Average_lof,Ranking_Factor
2017-01-11 10:00:00,19,6504.299463321033,18.017450036900367
2017-01-11 11:00:00,17,6208.275336762003,21.48192158049136
2017-01-03 08:00:00,14,4629.248074299253,23.618612623975782
2017-01-11 09:00:00,11,2933.5243390641012,24.244002802182656
2017-01-17 05:00:00,12,3563.7578788596356,24.748318603191915
2017-01-23 08:00:00,10,2513.688345101566,25.13688345101566
2017-01-20 10:00:00,13,4560.319467413967,26.984138860437675
2017-01-05 08:00:00,9,2228.789085355606,27.515914634019826
2017-01-31 07:00:00,11,3336.8915186390263,27.57761585652088
2017-01-13 00:00:00,8,1873.947313549923,29.280426774217545
2017-01-03 09:00:00,8,1878.6181790783376,29.353409048099024
2017-01-11 08:00:00,8,1899.6411944615966,29.681893663462446
2017-01-31 08:00:00,8,1953.3626578132805,30.521291528332508
2017-01-05 06:00:00,9,2497.7375495346923,30.836266043638176
2017-01-04 12:00:00,9,2519.38929312212,31.103571520026172
2017-01-26 15:00:00,10,3159.3044724005813,31.593044724005814
2017-01-26 06:00:00,10,3164.5670937451623,31.645670937451623
2017-01-31 06:00:00,9,2570.7312827469077,31.737423243788985
2017-01-16 01:00:00,9,2622.415923206305,32.37550522476919
2017-01-04 17:00:00,10,3244.276786723432,32.44276786723432
2017-01-04 08:00:00,9,2660.5475957454814,32.84626661414175
2017-01-03 03:00:00,8,2106.633722735094,32.916151917735846
2017-01-12 09:00:00,9,2857.0608326818865,35.272355959035636
2017-02-28 19:00:00,16,4601.943664712838,17.976342440284522
2017-02-09 08:00:00,16,4974.6933784867515,19.432396009713873
2017-02-14 08:00:00,17,6694.894820273323,23.165726021707
2017-02-15 08:00:00,11,2859.5334959557617,23.632508231039353
2017-02-24 07:00:00,13,4147.01685058995,24.53856124609438
2017-02-22 12:00:00,12,3722.7620329774213,25.85251411789876
2017-02-02 07:00:00,9,2151.719065836779,26.564432911565174
2017-02-16 01:00:00,10,2764.4390039999025,27.644390039999024
2017-02-07 08:00:00,8,1769.671116513385,27.65111119552164
2017-02-23 02:00:00,10,2791.2195395564304,27.912195395564304
2017-02-23 08:00:00,8,1829.1322887788103,28.58019201216891
2017-02-21 09:00:00,8,1879.9336520376362,29.373963313088066
2017-02-03 08:00:00,9,2388.211952909861,29.484098184072355
2017-02-16 06:00:00,8,1893.1876978585065,29.581057779039163
2017-02-27 08:00:00,9,2404.9242518243827,29.690422862029415
2017-02-24 05:00:00,7,1508.7204145578876,30.790212541997704
2017-02-09 17:00:00,7,1514.7226492320774,30.912707127185254
2017-02-22 07:00:00,7,1525.4033240519248,31.130680082692344
2017-02-09 09:00:00,7,1561.2394845913018,31.86203029778167
2017-02-27 09:00:00,7,1599.4921415320298,32.64269676595979
2017-03-15 12:00:00,21,9160.64938667927,20.77244758884188
2017-03-16 01:00:00,10,2290.1026622848053,22.901026622848054
2017-03-03 11:00:00,15,5262.88993717738,23.390621943010576
2017-03-15 13:00:00,13,3984.9093628243495,23.579345342155914
2017-03-24 07:00:00,9,2079.8226548296047,25.676822899130922
2017-03-29 06:00:00,11,3145.2355807721283,25.99368248572007
2017-03-27 01:00:00,9,2130.7944942227737,26.306104866947823
2017-03-28 08:00:00,8,1700.9757313511,26.577745802360937
2017-03-09 07:00:00,12,3880.3082996521125,26.94658541425078
2017-03-06 06:00:00,8,1815.1992191632714,28.362487799426116
2017-03-06 09:00:00,8,1840.473096539268,28.757392133426062
2017-03-09 01:00:00,10,2928.807295203392,29.28807295203392
2017-03-23 04:00:00,10,2966.95597404053,29.669559740405298
2017-03-14 12:00:00,10,2973.930608921907,29.73930608921907
2017-03-10 09:00:00,10,2988.6242544183365,29.886242544183364
2017-03-07 07:00:00,8,1921.8901572724078,30.029533707381372
2017-03-29 01:00:00,9,2440.228683467626,30.126280042810198
2017-03-27 00:00:00,9,2466.494829091692,30.450553445576443
2017-03-01 17:00:00,8,1956.6428665355156,30.57254478961743
2017-03-27 07:00:00,7,1572.7873948646045,32.097701936012335
2017-03-10 06:00:00,13,5532.416030957844,32.73618953229494
2017-03-13 18:00:00,7,1659.957027031672,33.87667402105453
2017-03-30 01:00:00,9,2756.2361108466057,34.02760630674822
2017-04-28 03:00:00,13,3829.0978428370336,22.657383685426232
2017-04-12 15:00:00,12,3398.709813855273,23.602151485106063
2017-04-10 07:00:00,11,2991.395807727008,24.722279402702547
2017-04-07 07:00:00,11,3133.8563156724395,25.8996389724995
2017-04-03 08:00:00,9,2269.3554979228265,28.01673454225712
2017-04-26 09:00:00,9,2315.1621392220236,28.58224863237066
2017-04-05 02:00:00,11,3479.454909489764,28.755825698262512
