DateHour,Count,Average_lof,Ranking_Factor
2016-12-08 07:00:00,23,6268.586886410099,11.84988069264669
2016-12-08 06:00:00,22,9794.603451579093,20.236783990865895
2016-12-16 09:00:00,15,4645.5340854168435,20.646818157408195
2016-12-16 10:00:00,11,2555.000422610601,21.11570597198844
2016-12-15 06:00:00,9,1874.9286568983,23.147267369114815
2016-12-20 08:00:00,10,2417.1858496068253,24.171858496068253
2016-12-15 04:00:00,15,5475.7410563117855,24.33662691694127
2016-12-05 04:00:00,14,4774.53651125912,24.359880159485304
2016-12-05 01:00:00,12,3531.2043367422907,24.52225233848813
2016-12-15 08:00:00,9,1992.3493821206855,24.596905952107228
2016-12-22 07:00:00,9,1992.8759718126428,24.603407059415343
2016-12-19 09:00:00,12,3543.9345840969195,24.610656834006384
2016-12-08 09:00:00,10,2525.349226886791,25.25349226886791
2016-12-04 16:00:00,16,6475.361514106849,25.29438091447988
2016-12-16 06:00:00,10,2529.441284780782,25.29441284780782
2016-12-06 04:00:00,12,3668.505342322306,25.475731543904903
2016-12-05 07:00:00,12,3677.4457723776077,25.537817863733387
2016-12-29 17:00:00,9,2092.796728294784,25.836996645614615
2016-12-26 16:00:00,12,4324.589181082655,30.031869313073994
2016-12-16 11:00:00,14,5919.230285046535,30.200154515543545
2016-12-08 08:00:00,8,1958.6698442156144,30.604216315868975
2016-12-19 08:00:00,7,1516.4381627619027,30.94771760738577
2016-12-15 05:00:00,8,1981.6542623629352,30.963347849420863
2016-12-14 18:00:00,8,1984.6890274625794,31.010766054102803
2016-12-22 08:00:00,12,4482.6507464223305,31.129519072377295
2016-12-21 07:00:00,8,2035.844901584149,31.81007658725233
2016-12-20 11:00:00,8,2041.9540637385314,31.905532245914554
