DateHour,Count,Average_lof,Ranking_Factor
<<<<<<< HEAD
2016-01-04 13:00:00,12,3721.9964182124195,25.847197348697357
=======
2016-01-03 15:00:00,12,3721.9964182124195,25.847197348697357
>>>>>>> 2048509c16d41674a4e8769a3d10b700ce2dc98c
2016-01-21 08:00:00,13,4390.107184894073,25.97696559108919
2016-01-14 08:00:00,10,2802.3204011693856,28.023204011693856
2016-01-07 02:00:00,12,4264.888870553202,29.617283823286122
2016-01-27 12:00:00,10,3137.5216559063692,31.37521655906369
2016-01-21 07:00:00,10,3173.841689512493,31.738416895124928
2016-01-06 06:00:00,12,4731.512495558484,32.85772566360058
2016-01-06 18:00:00,8,2178.6382365074933,34.04122244542958
2016-01-11 01:00:00,7,1719.4840674889124,35.09151158140637
2016-01-08 08:00:00,8,2254.3381922566978,35.2240342540109
2016-01-07 08:00:00,7,1742.696765158329,35.565240105272025
2016-01-07 11:00:00,9,2895.842049732881,35.751136416455324
2016-01-04 07:00:00,7,1785.7935907642486,36.444767158454056
2016-01-04 08:00:00,7,1841.3499760424615,37.57857093964207
2016-01-07 04:00:00,6,1478.2838570292763,41.063440473035456
2016-02-11 01:00:00,10,2894.0121726608577,28.940121726608577
2016-02-03 08:00:00,17,8734.348703312326,30.22265987305303
2016-02-10 08:00:00,12,4448.647608249823,30.89338616840155
2016-02-04 08:00:00,9,2511.6783342671483,31.00837449712529
2016-02-05 07:00:00,10,3110.4291034292482,31.104291034292483
2016-02-08 00:00:00,9,2534.988063357434,31.296148930338692
2016-02-10 09:00:00,12,4754.8662041756525,33.01990419566425
2016-02-08 08:00:00,9,2707.0908876672875,33.420875156386266
2016-02-01 07:00:00,9,2785.4561302021325,34.38834728644608
2016-02-22 04:00:00,7,1754.9716655940424,35.815748277429435
2016-02-04 01:00:00,10,3604.98530819718,36.049853081971804
2016-02-04 09:00:00,7,1792.7288531461181,36.58630312543098
2016-02-19 01:00:00,6,1352.015808909734,37.55599469193706
2016-02-24 08:00:00,7,1845.545311194926,37.664190024386244
2016-02-17 12:00:00,7,1852.0876076325617,37.79770627821554
2016-02-18 00:00:00,8,2524.28282343571,39.441919116182966
2016-03-16 12:00:00,20,7408.352998300035,18.520882495750087
2016-03-04 07:00:00,20,8158.098370449267,20.395245926123167
2016-03-10 09:00:00,13,3843.326823976078,22.741578840095134
2016-03-10 10:00:00,13,3885.965851906488,22.993880780511763
2016-03-10 08:00:00,14,4798.055189711387,24.479873416894833
2016-03-10 07:00:00,21,10975.131872579654,24.886920345985608
2016-03-11 08:00:00,11,3245.910569507508,26.825707186012465
2016-03-10 06:00:00,17,8299.509536541544,28.71802607799842
2016-03-09 13:00:00,9,2525.8175226151197,31.18293237796444
2016-03-17 02:00:00,10,3119.5752574203293,31.195752574203294
2016-03-16 13:00:00,9,2610.104260418124,32.223509387878075
2016-03-11 03:00:00,8,2070.4580750034092,32.35090742192827
2016-03-04 06:00:00,11,4367.881487247851,36.09819410948637
2016-03-30 09:00:00,8,2334.6299057611927,36.478592277518636
2016-03-03 09:00:00,13,6222.713051657871,36.820787287916396
2016-03-15 06:00:00,8,2391.0679220187353,37.36043628154274
2016-04-21 07:00:00,15,4558.757289485538,20.261143508824617
2016-04-12 08:00:00,11,2932.8499292241395,24.23842916714165
2016-04-06 07:00:00,10,2605.3822840443954,26.053822840443953
2016-04-14 07:00:00,9,2433.357896914737,30.041455517465888
2016-04-01 06:00:00,12,4421.901459525431,30.707649024482162
2016-04-04 03:00:00,9,2497.834558296479,30.837463682672578
2016-04-21 08:00:00,10,3091.275468665999,30.91275468665999
2016-04-29 14:00:00,8,2084.2604338035308,32.56656927818017
2016-04-06 12:00:00,10,3347.682223359149,33.47682223359149
2016-04-07 06:00:00,8,2244.9652966754375,35.07758276055371
2016-04-22 09:00:00,7,1737.0325326221623,35.44964352290127
2016-04-05 01:00:00,9,2920.8059751558903,36.05933302661593
2016-04-14 08:00:00,8,2333.1895405491628,36.45608657108067
2016-04-21 10:00:00,7,1857.3464371522145,37.90502932963703
2016-04-01 07:00:00,7,1907.218298894449,38.922822426417326
2016-05-12 10:00:00,11,2991.1017023317468,24.719848779601215
2016-05-19 00:00:00,9,2203.6675931928266,27.205772755466995
2016-05-06 06:00:00,15,6248.575384368306,27.771446152748027
2016-05-10 06:00:00,10,2921.1317996137414,29.211317996137414
2016-05-05 08:00:00,9,2412.3780617915772,29.78244520730342
2016-05-06 07:00:00,10,2986.3200978039467,29.86320097803947
2016-05-20 07:00:00,8,1982.0402263592832,30.9693785368638
2016-05-18 12:00:00,15,7086.2547007781695,31.494465336791865
2016-05-04 06:00:00,12,4550.407621547658,31.600052927414293
2016-05-13 00:00:00,11,3873.4311055199173,32.01182731834643
2016-05-04 08:00:00,11,4055.2286878788937,33.514286676685074
