DateHour,Count,Average_lof,Ranking_Factor
2016-06-23 15:00:00,18,19054.4930019657,58.81016358631389
2016-06-23 20:00:00,18,19500.46851553912,60.186631220799754
2016-06-23 19:00:00,15,13554.268262910777,60.24119227960345
2016-06-23 17:00:00,23,33973.937316527954,64.22294388757648
2016-11-09 08:00:00,10,6763.3152942927045,67.63315294292704
2016-11-09 01:00:00,14,15283.287593707651,77.97595711075333
2016-11-09 05:00:00,12,11655.480501197266,80.94083681386991
2016-11-17 02:00:00,7,4061.0150493400893,82.87785814979775
2016-11-08 18:00:00,8,5640.581239791281,88.13408187173877
2016-01-14 08:00:00,8,5366.628714549791,83.85357366484048
2016-01-27 12:00:00,8,6222.581902355033,97.22784222429739
2016-01-06 06:00:00,9,8288.59212074872,102.32829778702124
2016-01-21 08:00:00,7,5404.944092865144,110.30498148704375
2016-01-08 07:00:00,6,4343.497061794171,120.65269616094919
2016-02-03 08:00:00,15,16454.209376725266,73.1298194521123
2016-02-04 07:00:00,9,6740.850824502769,83.2203805494169
2016-02-04 08:00:00,7,4513.565446999705,92.1135805510144
2016-02-05 07:00:00,8,6221.95105191591,97.2179851861861
2016-02-11 01:00:00,7,4882.566703494133,99.64421843865578
2016-03-04 07:00:00,18,17389.235839432265,53.67048098590205
2016-03-16 12:00:00,17,16925.07718361902,58.56428091217654
2016-03-10 07:00:00,19,25400.77631511653,70.36226126071061
2016-03-10 06:00:00,15,17987.122459880742,79.94276648835886
2016-03-11 08:00:00,8,6380.419583712609,99.69405599550952
2016-04-21 07:00:00,13,9506.374780809827,56.250738347987145
2016-04-01 06:00:00,10,7971.028910918871,79.71028910918871
2016-04-21 06:00:00,14,16647.538000894514,84.93641837191079
2016-04-21 08:00:00,7,4966.61146649955,101.35941768366429
2016-05-04 08:00:00,9,7164.145713127715,88.44624337194709
2016-05-06 06:00:00,11,11306.578538474383,93.44279783863126
2016-05-10 06:00:00,7,5101.717459653296,104.11668285006726
2016-05-05 07:00:00,9,8708.397200713478,107.51107655201825
2016-05-13 00:00:00,8,6907.250403538949,107.92578755529608
2016-07-08 07:00:00,19,23282.17423853952,64.4935574474779
2016-07-21 07:00:00,8,6031.640286614102,94.24437947834534
2016-07-14 05:00:00,13,16138.179120902554,95.49218414735239
2016-07-15 02:00:00,7,5023.083377765903,102.5119056686919
2016-08-26 08:00:00,24,36437.50725534383,63.259561207194146
2016-08-17 12:00:00,15,15729.972395118753,69.91098842275001
2016-08-05 06:00:00,18,29075.6320290539,89.73960502794414
2016-08-12 08:00:00,8,5991.307026766288,93.61417229322325
2016-08-21 15:00:00,9,7894.493309847893,97.4628803684925
2016-09-30 06:00:00,11,8341.023853828467,68.9340814365989
2016-09-06 08:00:00,18,25490.909675690757,78.67564714719369
2016-09-01 08:00:00,9,7195.206623105679,88.8297113963664
2016-09-06 01:00:00,9,7208.874915054103,88.99845574140869
2016-09-30 07:00:00,7,4845.093708977786,98.87946344852625
2016-10-20 07:00:00,12,10156.455284208592,70.53093947367078
2016-10-07 07:00:00,8,5326.505358536312,83.22664622712988
2016-10-24 01:00:00,9,7295.247493501965,90.06478387039463
2016-10-28 11:00:00,7,4996.699225857692,101.97345358893249
2016-10-27 08:00:00,6,4002.338979502353,111.17608276395426
2016-12-08 07:00:00,15,11131.538751705893,49.4735055631373
2016-12-08 06:00:00,16,17238.03760850534,67.33608440822398
2016-12-16 09:00:00,9,6941.354523530056,85.69573485839575
2016-12-05 04:00:00,8,7204.4465652122535,112.56947758144146
