DateHour,Count,Average_lof,Ranking_Factor
2017-01-11 11:00:00,12,5074.090034521258,35.236736350842065
2017-01-31 04:00:00,10,4028.902205172628,40.28902205172628
2017-01-31 07:00:00,8,2730.087427813937,42.65761605959277
2017-01-11 10:00:00,10,4486.402044426917,44.86402044426917
2017-01-03 08:00:00,8,3192.8703706157025,49.88859954087035
2017-02-28 19:00:00,8,2763.1468320309286,43.17416925048326
2017-02-24 07:00:00,8,2979.50466524025,46.5547603943789
2017-02-09 07:00:00,7,2332.2346275203117,47.596625051434934
2017-02-02 14:00:00,7,2455.4298150877885,50.11081255281201
2017-02-09 08:00:00,8,3245.9946279657706,50.718666061965166
2017-03-15 12:00:00,14,7599.596776707936,38.77345294238743
2017-03-05 15:00:00,10,4374.564727688514,43.74564727688514
2017-03-29 06:00:00,7,2301.9489748164647,46.97855050645846
2017-03-30 01:00:00,7,2350.124918074094,47.96173302192028
2017-03-03 11:00:00,9,3993.3360486313213,49.30044504483113
2017-04-05 02:00:00,8,2766.8816478435597,43.23252574755562
2017-04-10 19:00:00,9,3638.1293225747113,44.915176821910016
2017-04-12 15:00:00,7,2355.5230577959464,48.071899138692785
2017-04-05 06:00:00,8,3487.862180213499,54.49784656583592
2017-04-07 07:00:00,6,1970.4733900225615,54.73537194507115
2017-05-07 23:00:00,9,3874.1357459061,47.82883636921111
2017-05-10 05:00:00,8,3176.742516326074,49.63660181759491
2017-05-03 01:00:00,5,1415.2610861746155,56.61044344698462
2017-05-01 06:00:00,7,2812.714612275124,57.40233902602294
2017-05-17 02:00:00,6,2115.368633959316,58.76023983220322
2017-05-29 16:00:00,5,1640.5984654428003,65.62393861771201
2017-06-28 07:00:00,15,10922.988204710073,48.54661424315588
2017-06-07 04:00:00,11,6049.6728016621555,49.997295881505416
2017-06-20 08:00:00,6,1819.8730021861702,50.55202783850473
2017-06-14 12:00:00,13,8643.26477659512,51.14357855973444
2017-06-27 02:00:00,10,5346.451286726454,53.46451286726454
2017-07-21 00:00:00,12,5467.737358543232,37.97039832321689
2017-07-20 08:00:00,11,5363.416606615852,44.32575707946985
2017-07-07 06:00:00,9,3779.1344281965817,46.65598059501953
2017-07-28 02:00:00,6,2065.4729432425556,57.374248423404325
2017-07-14 08:00:00,6,2109.756193732971,58.604338714804754
2017-08-23 01:00:00,8,2624.4033626147325,41.006302540855195
2017-08-15 02:00:00,9,3902.0086227328725,48.17294595966509
2017-08-01 08:00:00,9,4183.935866800296,51.65352921975674
2017-08-11 06:00:00,13,9131.20030130789,54.03077101365616
2017-08-30 06:00:00,7,2924.2080459398376,59.67771522326199
2017-09-20 12:00:00,17,10045.529883796917,34.75961897507584
2017-09-07 06:00:00,13,6427.539430115022,38.0327776929883
2017-09-14 06:00:00,12,7855.465012294788,54.55184036315825
2017-09-07 07:00:00,6,2113.8877612087135,58.71910447801982
2017-09-15 05:00:00,5,1644.9561327199274,65.79824530879709
2017-10-26 06:00:00,14,5460.186301410487,27.8580933745433
2017-10-06 06:00:00,7,2673.1219395284447,54.55350896996826
2017-10-26 08:00:00,8,3498.2958232494875,54.66087223827324
2017-10-03 08:00:00,7,2926.1714864139076,59.71778543701852
2017-10-10 11:00:00,9,5191.513421847814,64.09275829441746
2017-11-30 08:00:00,8,2841.8111445013215,44.40329913283315
2017-11-01 12:00:00,9,4008.3407656257273,49.48568846451515
2017-11-02 09:00:00,6,1878.685517091651,52.18570880810142
2017-11-02 08:00:00,6,1940.220007882732,53.89500021896478
2017-11-03 06:00:00,14,11594.006394110093,59.15309384750047
2017-12-14 06:00:00,12,5370.746179816093,37.29684847094509
2017-12-13 12:00:00,13,6559.012521524446,38.81072497943459
2017-12-01 09:00:00,11,5444.343425048621,44.9945737607324
2017-12-20 08:00:00,9,4117.5944683212165,50.834499608903904
