DateHour,Count,Average_lof,Ranking_Factor
2015-12-03 10:00:00,15,4355.414134441009,19.35739615307115
2015-12-11 08:00:00,20,7918.222631743778,19.795556579359445
2015-12-16 12:00:00,27,14762.679805263717,20.250589581980407
2015-12-09 11:00:00,12,2985.5641914642674,20.7330846629463
2015-12-04 07:00:00,15,5086.922120503264,22.608542757792282
2015-12-17 08:00:00,11,2772.029328585462,22.909333294094726
2015-12-03 09:00:00,12,3399.7820927524867,23.609597866336713
2015-12-16 13:00:00,14,4659.649767440795,23.77372330326936
2015-12-04 08:00:00,11,2912.535357457913,24.070540144280272
2015-12-11 07:00:00,11,2949.1660048923427,24.373272767705313
2015-12-03 07:00:00,14,5181.013461425351,26.433742150129344
2015-12-03 17:00:00,11,3234.0560046433884,26.727735575565195
2015-12-04 10:00:00,11,3310.3480469537767,27.358248321932038
2015-12-03 05:00:00,17,8105.649043125655,28.047228522926144
2015-12-16 02:00:00,8,1867.0831633825735,29.17317442785271
2015-12-03 06:00:00,19,10907.306334915227,30.21414497206434
2015-12-18 01:00:00,10,3075.097714420869,30.75097714420869
2015-12-03 08:00:00,11,3846.270942015783,31.78736315715523
2015-12-01 08:00:00,13,5404.416190342796,31.978794025697017
2015-12-10 09:00:00,8,2090.8851885234235,32.67008107067849
