DateHour,Count,Average_lof,Ranking_Factor
2012-01-27 09:00:00,13,4445.99978793327,26.30769105285959
2012-01-13 08:00:00,10,2965.2029949170746,29.652029949170746
2012-01-31 09:00:00,10,3091.077210285382,30.91077210285382
2012-01-23 03:00:00,9,2789.593556722548,34.439426626204295
2012-01-27 14:00:00,8,2213.956611648241,34.593072057003766
2012-01-12 05:00:00,7,1777.118014833418,36.2677145884371
2012-01-19 01:00:00,8,2426.6608025710766,37.91657504017307
2012-01-27 11:00:00,9,3138.463605186551,38.74646426156236
2012-01-27 00:00:00,6,1433.5989328872606,39.82219258020169
2012-01-12 02:00:00,7,1984.2695705949027,40.49529735907964
2012-01-12 07:00:00,6,1469.083757398561,40.80788214996002
2012-01-04 21:00:00,7,2026.4878890506734,41.3568956949117
2012-01-03 03:00:00,7,2067.4038691908686,42.19191569777283
2012-01-06 07:00:00,6,1521.8040688245885,42.27233524512746
2012-01-05 01:00:00,8,2733.164507006971,42.70569542198392
2012-01-12 12:00:00,7,2132.995644918976,43.530523365693384
