,Index,Price_Gradient,Price,CH_Gradient,CH,lof
3,2016-10-02 15:04:00,9.00000000000345e-05,1.1231,3.7014867065650564e-06,0.0001282100673001904,80.97358469693054
8,2016-10-02 15:09:00,-5.000000000032756e-06,1.12343,-5.711431920923974e-06,0.00012112289638633538,53.18602186576906
13,2016-10-02 15:14:00,0.00013999999999991797,1.12353,-7.782219264383926e-07,0.0001457936914191891,73.5052502560808
18,2016-10-02 15:19:00,-0.00012499999999993072,1.12311,-3.7121258474918456e-06,0.00019028844582199287,139.0708878354232
23,2016-10-02 15:24:00,7.999999999996898e-05,1.12323,-4.4730856569560665e-06,0.00015935016219158958,112.8389917326772
28,2016-10-02 15:29:00,6.999999999990347e-05,1.1231,-4.8380889894987365e-06,0.00012957261120582318,58.422782347827074
33,2016-10-02 15:34:00,-1.4999999999987244e-05,1.12327,-4.739428799585042e-06,0.00011283185208329072,64.33224140371301
38,2016-10-02 15:39:00,-6.499999999987072e-05,1.12339,4.485512900330682e-06,0.00010618070937069844,66.10697202962855
43,2016-10-02 15:44:00,-5.000000000032756e-06,1.12365,-4.819449551129032e-06,0.00011183479954097469,115.11484725095715
48,2016-10-02 15:49:00,0.0,1.12369,-2.524922433052066e-06,9.295736083571298e-05,69.47856546687208
53,2016-10-02 15:54:00,-1.0000000000065512e-05,1.12375,-1.7900350515289486e-06,8.061619215450272e-05,80.90159869418638
58,2016-10-02 15:59:00,7.499999999993623e-05,1.12391,1.195849314529078e-05,7.388646636095588e-05,77.32691544143212
63,2016-10-02 16:04:00,0.00012499999999993072,1.12414,2.3626688650906875e-05,0.00013775855574223766,128.40657235097046
68,2016-10-02 16:09:00,0.0,1.12388,-4.4011642783681583e-07,0.00015392451842815002,109.76454305871576
73,2016-10-02 16:14:00,-1.0000000000065512e-05,1.12376,-5.9845897876067074e-06,0.00012427387472991155,71.29418191686857
78,2016-10-02 16:19:00,4.0000000000040004e-05,1.12373,6.623282303759858e-08,0.0001050278713236338,61.915131105289994
83,2016-10-02 16:24:00,0.0,1.12356,-1.2529186486296879e-06,9.519797806486444e-05,75.10269325269064
88,2016-10-02 16:29:00,4.9999999999994487e-05,1.12376,6.322662380857937e-07,0.00012203657057997051,84.8939931055292
93,2016-10-02 16:34:00,1.9999999999908983e-05,1.1237,-3.1230515298834457e-06,0.00010225036883106757,52.95315614311226
98,2016-10-02 16:39:00,-3.5000000000007254e-05,1.12355,8.034071288434477e-07,0.00010044060778198026,83.899441268177
103,2016-10-02 16:44:00,2.499999999994173e-05,1.12369,1.8139473657019641e-07,9.517703360338411e-05,64.8138004569721
108,2016-10-02 16:49:00,-6.499999999998174e-05,1.12344,1.5730335346173404e-05,0.00012660836300128602,80.80172481187594
113,2016-10-02 16:54:00,0.0,1.1233799999999998,-4.278576741147355e-06,0.00010648225874389332,67.8565111326278
118,2016-10-02 16:59:00,0.00012500000000004174,1.12352,1.7294182456448944e-06,8.930200232977229e-05,104.84358685087989
123,2016-10-02 17:04:00,-1.4999999999987244e-05,1.1232799999999998,-5.404097968073159e-06,0.0001255652535560334,68.42783306613113
128,2016-10-02 17:09:00,-2.9999999999974488e-05,1.12337,-3.379511681897722e-06,0.00010312710240918632,83.70848102068398
133,2016-10-02 17:14:00,-5.4999999999916234e-05,1.12356,-7.531482748367898e-07,9.366219295186218e-05,67.8771115062469
138,2016-10-02 17:19:00,1.4999999999987244e-05,1.12342,-2.1587255072357247e-06,8.803034492312914e-05,89.00889271742587
