,Index,Price_Gradient,Price,CH_Gradient,CH,lof
1,2016-12-01 00:03:00,-9.499999999995624e-05,1.06205,-6.551032854572535e-07,0.0001605196411747159,16.421044551704814
7,2016-12-01 00:09:00,0.00017999999999995797,1.06237,2.2163619724006336e-05,0.00015510533439628822,12.690207156132455
13,2016-12-01 00:15:00,-0.00010500000000002174,1.0621,-5.888433579341479e-06,0.0001610405791308219,12.636245973194427
19,2016-12-01 00:21:00,-8.999999999992347e-05,1.06161,-8.513650845758206e-07,0.00013283190101881642,14.618048167233361
25,2016-12-01 00:27:00,2.9999999999974488e-05,1.06185,-2.850400456195725e-07,0.0001536700245075432,16.086854277192568
31,2016-12-01 00:33:00,1.9999999999908983e-05,1.06154,-6.425301253361118e-06,0.00014651021771405146,16.441247755204085
37,2016-12-01 00:39:00,9.999999999954491e-06,1.06234,5.880307718720518e-06,0.0001580769408983702,20.212648594582305
43,2016-12-01 00:45:00,-5.500000000002725e-05,1.06204,-3.0479256905684827e-06,0.00013321742485758478,18.00425024081242
49,2016-12-01 00:51:00,5.500000000002725e-05,1.06165,-4.756731707316902e-06,0.00012639924811476942,22.004925964343908
55,2016-12-01 00:57:00,-0.00010500000000002174,1.06134,-4.088742739170412e-06,0.00014192319135146336,19.06557798049431
61,2016-12-01 01:03:00,-4.9999999999994487e-05,1.0619,3.23887335744567e-05,0.00020842793714074517,29.64278559269223
67,2016-12-01 01:09:00,5.4999999999916234e-05,1.06214,1.3394744787983674e-05,0.00017099639188689316,16.546514571156315
73,2016-12-01 01:15:00,0.00013499999999999623,1.06186,-8.038926891139748e-06,0.00017301400287209005,14.401908920415371
79,2016-12-01 01:21:00,-9.9999999999989e-05,1.0606799999999998,8.258834530206807e-06,0.00020791251154408531,25.719353204137928
85,2016-12-01 01:27:00,-2.499999999994173e-05,1.0605,-4.473855927387285e-06,0.00019566444159519343,14.707967291597857
91,2016-12-01 01:33:00,0.0001300000000000745,1.0607799999999998,-3.089483773868564e-06,0.00015848063743543285,11.948716357491016
97,2016-12-01 01:39:00,-0.0001449999999999507,1.06104,-7.994255829026358e-07,0.00014772710643036051,15.191896263077382
103,2016-12-01 01:45:00,2.9999999999974488e-05,1.06083,1.8172144606262863e-06,0.00015072795467105946,24.532293679927616
109,2016-12-01 01:51:00,-9.999999999954491e-06,1.06155,4.423893418274427e-06,0.00018082782747678132,24.631597278452656
115,2016-12-01 01:57:00,-4.499999999996174e-05,1.0607799999999998,5.568572055978716e-07,0.00016341907546375643,18.36912913064572
121,2016-12-01 02:03:00,0.0004250000000000087,1.06092,-6.251596770397074e-06,0.00018936586718932863,33.07833158458759
127,2016-12-01 02:09:00,-7.999999999996898e-05,1.06114,-1.5274136699403194e-05,0.0002791478755534069,24.939213251029628
133,2016-12-01 02:15:00,7.500000000004725e-05,1.06091,-8.771062959415989e-06,0.00021531178233911305,13.662590441297205
139,2016-12-01 02:21:00,-0.0001100000000000545,1.06133,-7.98118904011313e-07,0.00019481250144124488,20.638342115785747
145,2016-12-01 02:27:00,-5.500000000002725e-05,1.06174,-8.702107049840035e-06,0.0001766738879305099,15.072287353567646
151,2016-12-01 02:33:00,-7.500000000004725e-05,1.0614,-5.191857115409082e-06,0.0001411872187440565,19.500465574056083
157,2016-12-01 02:39:00,-9.9999999999989e-05,1.06144,1.8994235827073784e-06,0.00013365953979935864,16.889963918259028
163,2016-12-01 02:45:00,-7.499999999993623e-05,1.06161,-6.1842721502547725e-06,0.00016994002161097236,19.89076901441795
169,2016-12-01 02:51:00,0.00016499999999997073,1.06208,-6.183006212102994e-06,0.00017890921430808247,16.35406775676738
175,2016-12-01 02:57:00,0.0,1.06254,-2.2280608253955216e-06,0.0002211995521310353,28.77876318217163
181,2016-12-01 03:03:00,-0.00021000000000004349,1.06247,6.35753031262928e-06,0.0002842840417827006,25.86707479414581
187,2016-12-01 03:09:00,0.0001300000000000745,1.06248,-1.3314367891304334e-05,0.00025531475465356195,20.974842192128776
193,2016-12-01 03:15:00,-3.0000000000085517e-05,1.06255,-5.385674814250638e-06,0.00018963415813255007,19.536664880347434
199,2016-12-01 03:21:00,-6.500000000009276e-05,1.06269,-5.969891052425851e-06,0.00015476567773892752,16.627505566025842
205,2016-12-01 03:27:00,0.0002300000000000635,1.06285,5.3729828883370884e-06,0.0001315325587522346,19.824950502440775
211,2016-12-01 03:33:00,-7.000000000001451e-05,1.06273,-5.738250176087656e-06,0.000140616024058322,15.91704505083707
217,2016-12-01 03:39:00,-0.00019500000000005624,1.06249,-4.5900465551376425e-06,0.00013727690566247026,16.041533005680744
223,2016-12-01 03:45:00,-0.00011499999999997625,1.06235,2.0482576322753214e-05,0.0002422961748869341,31.14854580589634
229,2016-12-01 03:51:00,3.0000000000085517e-05,1.06215,1.1007735361535875e-07,0.00021355426175879375,28.0454226297034
235,2016-12-01 03:57:00,1.0000000000065512e-05,1.0617299999999998,-8.853023393842762e-06,0.0001962119622776384,14.17687111611635
241,2016-12-01 04:03:00,-0.00015500000000001624,1.06208,-7.18797364018994e-06,0.0001826018512394674,20.37573643046275
247,2016-12-01 04:09:00,9.00000000000345e-05,1.06188,-5.432468699173423e-06,0.00017462081961417374,10.370996572754033
253,2016-12-01 04:15:00,5.9999999999948976e-05,1.06258,-7.429386581631573e-06,0.0001732185765516432,19.57259483850082
259,2016-12-01 04:21:00,5.9999999999948976e-05,1.06276,-2.0486707516695845e-06,0.0001417120438048,14.971574225708796
265,2016-12-01 04:27:00,-0.00012499999999993072,1.06294,3.1520498767756693e-06,0.00014122547311261674,15.169009243114616
271,2016-12-01 04:33:00,-7.999999999996898e-05,1.06283,-4.313661557377047e-06,0.00012439673725774656,16.30509795297671
277,2016-12-01 04:39:00,0.00012500000000004174,1.06254,-3.043238692006005e-06,0.00011266282308278301,14.602462763797558
283,2016-12-01 04:45:00,-2.5000000000052758e-05,1.0627,-2.275941107908808e-06,0.00011226534303533235,13.719834344585816
289,2016-12-01 04:51:00,-9.00000000000345e-05,1.06255,-1.0531191720115514e-06,0.00010864899988217212,11.793236874084686
295,2016-12-01 04:57:00,-7.499999999993623e-05,1.06241,-2.3887995241501043e-06,0.00010063156734357526,13.547469818615886
301,2016-12-01 05:03:00,0.00017000000000000348,1.06249,5.086665164969029e-06,0.00010472428981020736,28.647963428908653
307,2016-12-01 05:09:00,-2.5000000000052758e-05,1.06273,-3.4332445948794987e-06,0.0001078743552449682,15.60443265519231
313,2016-12-01 05:15:00,-4.499999999996174e-05,1.06294,3.715507528762575e-06,0.00011199799603094174,19.07555218771673
319,2016-12-01 05:21:00,2.5000000000052758e-05,1.06293,-1.5802186537252206e-06,0.00010270216090216092,14.965257107378727
325,2016-12-01 05:27:00,7.000000000001451e-05,1.06274,8.295030457728585e-07,0.00010103116035244256,22.35865745517688
331,2016-12-01 05:33:00,-1.4999999999987244e-05,1.06294,4.817956765712722e-06,9.741159788866519e-05,14.928860155428724
337,2016-12-01 05:39:00,-5.000000000032756e-06,1.06263,-7.550289126142753e-07,0.00011797800883640456,26.258225444104426
343,2016-12-01 05:45:00,6.499999999998174e-05,1.0623,1.3781700220333643e-06,0.000121226714788782,15.628626598584697
349,2016-12-01 05:51:00,-0.0002300000000000635,1.06295,2.440622785160687e-05,0.0002478245416109365,26.696329883722345
355,2016-12-01 05:57:00,-0.000180000000000069,1.06169,-7.225835431800073e-06,0.0002979991757054001,47.25724068354772
361,2016-12-01 06:03:00,3.5000000000007254e-05,1.06165,-9.729589365796754e-06,0.00023599351048237216,21.049886210618954
367,2016-12-01 06:09:00,0.0002900000000000125,1.06187,-1.0017474615577832e-05,0.00020861455169502235,13.363967443032589
373,2016-12-01 06:15:00,-0.0001100000000000545,1.06252,-9.494324640175811e-06,0.00019762587940989543,16.2911501796227
379,2016-12-01 06:21:00,-7.500000000004725e-05,1.06231,-4.600431213296112e-06,0.00016203289285307118,19.647253043395352
385,2016-12-01 06:27:00,-0.00010999999999994348,1.06185,-6.362305080393027e-06,0.00014426854752399028,19.95826655140129
391,2016-12-01 06:33:00,-0.00010999999999994348,1.0625,-1.6487953384750734e-07,0.00029082992323096416,19.76503750482042
397,2016-12-01 06:39:00,2.9999999999974488e-05,1.0626799999999998,-6.584762843122319e-06,0.0002738373080282357,17.492853274111294
403,2016-12-01 06:45:00,9.999999999954491e-06,1.06221,1.9671241313945384e-06,0.00023255900506456275,16.15109258564937
409,2016-12-01 06:51:00,2.9999999999974488e-05,1.06286,-1.0794141179333434e-05,0.00021193526389517205,16.827940045999153
415,2016-12-01 06:57:00,-0.000219999999999998,1.06308,2.226057681603866e-06,0.0001667421407029423,18.08187672446905
